timestamp, utilization.gpu [%], power.draw [W], temperature.gpu [C]
2025/07/30 15:01:52.473, 100, 350.65, 70
2025/07/30 15:01:53.518, 100, 357.50, 69
2025/07/30 15:01:54.561, 100, 349.60, 69
2025/07/30 15:01:55.601, 100, 349.12, 69
2025/07/30 15:01:56.625, 100, 350.14, 69
2025/07/30 15:01:57.647, 100, 357.61, 69
2025/07/30 15:01:58.672, 100, 349.47, 69
2025/07/30 15:01:59.713, 100, 350.12, 69
2025/07/30 15:02:00.810, 100, 350.45, 69
2025/07/30 15:02:01.852, 100, 355.27, 69
2025/07/30 15:02:02.894, 100, 348.86, 69
2025/07/30 15:02:03.938, 100, 350.32, 69
2025/07/30 15:02:05.013, 100, 349.67, 69
2025/07/30 15:02:06.057, 100, 354.81, 69
2025/07/30 15:02:07.098, 100, 349.75, 69
2025/07/30 15:02:08.141, 100, 350.58, 69
2025/07/30 15:02:09.186, 100, 349.86, 69
2025/07/30 15:02:10.249, 100, 349.82, 69
2025/07/30 15:02:11.273, 100, 350.23, 68
2025/07/30 15:02:12.320, 100, 349.11, 68
2025/07/30 15:02:13.381, 100, 350.26, 69
2025/07/30 15:02:14.430, 100, 347.24, 68
2025/07/30 15:02:15.497, 100, 350.02, 68
2025/07/30 15:02:16.536, 100, 349.16, 68
2025/07/30 15:02:17.577, 100, 348.94, 68
2025/07/30 15:02:18.620, 100, 347.73, 68
2025/07/30 15:02:19.681, 100, 349.58, 68
2025/07/30 15:02:20.745, 100, 349.32, 68
2025/07/30 15:02:21.791, 100, 349.32, 68
2025/07/30 15:02:22.832, 100, 340.49, 68
2025/07/30 15:02:23.896, 100, 350.34, 68
2025/07/30 15:02:24.940, 100, 349.46, 68
2025/07/30 15:02:25.981, 100, 349.03, 68
2025/07/30 15:02:27.024, 100, 341.57, 68
2025/07/30 15:02:28.068, 100, 349.38, 68
2025/07/30 15:02:29.130, 100, 349.80, 68
2025/07/30 15:02:30.154, 100, 350.58, 68
2025/07/30 15:02:31.196, 100, 355.78, 68
2025/07/30 15:02:32.237, 100, 348.68, 68
2025/07/30 15:02:33.296, 100, 349.03, 68
2025/07/30 15:02:34.338, 100, 349.88, 67
2025/07/30 15:02:35.410, 100, 357.74, 67
2025/07/30 15:02:36.472, 100, 348.57, 67
2025/07/30 15:02:37.514, 100, 349.01, 67
2025/07/30 15:02:38.557, 100, 349.91, 67
2025/07/30 15:02:39.621, 100, 345.83, 67
2025/07/30 15:02:40.686, 100, 349.71, 68
2025/07/30 15:02:41.732, 100, 351.00, 67
2025/07/30 15:02:42.772, 100, 350.33, 63
2025/07/30 15:02:43.812, 100, 343.62, 67
2025/07/30 15:02:44.874, 100, 348.69, 67
2025/07/30 15:02:45.917, 100, 350.34, 67
2025/07/30 15:02:46.965, 100, 350.13, 61
2025/07/30 15:02:48.029, 100, 352.21, 67
2025/07/30 15:02:49.089, 100, 349.55, 67
2025/07/30 15:02:50.150, 100, 350.18, 67
2025/07/30 15:02:51.195, 100, 340.80, 67
2025/07/30 15:02:52.241, 100, 358.21, 67
2025/07/30 15:02:53.284, 100, 350.45, 67
2025/07/30 15:02:54.325, 100, 350.19, 67
2025/07/30 15:02:55.365, 100, 339.64, 67
2025/07/30 15:02:56.408, 100, 345.38, 67
2025/07/30 15:02:57.432, 100, 348.72, 67
2025/07/30 15:02:58.475, 100, 349.39, 67
2025/07/30 15:02:59.498, 100, 349.91, 64
2025/07/30 15:03:00.541, 100, 355.85, 66
2025/07/30 15:03:01.585, 100, 349.20, 67
2025/07/30 15:03:02.624, 100, 350.13, 67
2025/07/30 15:03:03.649, 100, 337.61, 62
2025/07/30 15:03:04.714, 100, 354.80, 66
2025/07/30 15:03:05.757, 100, 349.83, 66
2025/07/30 15:03:06.801, 100, 349.93, 66
2025/07/30 15:03:07.845, 100, 339.98, 67
2025/07/30 15:03:08.885, 100, 343.68, 66
2025/07/30 15:03:09.928, 100, 349.47, 66
2025/07/30 15:03:10.970, 100, 350.95, 66
2025/07/30 15:03:12.032, 100, 346.94, 68
2025/07/30 15:03:13.094, 100, 356.48, 66
2025/07/30 15:03:14.158, 100, 350.68, 66
2025/07/30 15:03:15.200, 100, 350.54, 66
2025/07/30 15:03:16.242, 100, 336.17, 66
2025/07/30 15:03:17.304, 100, 352.39, 66
2025/07/30 15:03:18.366, 100, 350.02, 66
2025/07/30 15:03:19.410, 100, 350.56, 66
2025/07/30 15:03:20.455, 100, 350.29, 66
2025/07/30 15:03:21.521, 100, 350.93, 66
2025/07/30 15:03:22.565, 100, 351.33, 66
2025/07/30 15:03:23.608, 100, 351.25, 66
2025/07/30 15:03:24.655, 100, 357.71, 66
2025/07/30 15:03:25.679, 100, 352.29, 66
2025/07/30 15:03:26.723, 100, 351.02, 66
2025/07/30 15:03:27.765, 100, 350.33, 66
2025/07/30 15:03:28.810, 100, 342.84, 66
2025/07/30 15:03:29.852, 100, 350.16, 66
2025/07/30 15:03:30.892, 100, 350.04, 66
2025/07/30 15:03:31.933, 100, 350.69, 66
2025/07/30 15:03:32.977, 100, 348.64, 66
2025/07/30 15:03:34.024, 100, 351.55, 66
2025/07/30 15:03:35.064, 100, 351.63, 66
2025/07/30 15:03:36.110, 100, 351.13, 66
2025/07/30 15:03:37.151, 100, 345.44, 66
2025/07/30 15:03:38.194, 100, 351.67, 66
2025/07/30 15:03:39.237, 100, 351.03, 66
2025/07/30 15:03:40.260, 100, 350.72, 66
2025/07/30 15:03:41.302, 100, 357.32, 66
2025/07/30 15:03:42.365, 100, 350.31, 66
2025/07/30 15:03:43.414, 100, 351.01, 66
2025/07/30 15:03:44.456, 100, 351.24, 66
2025/07/30 15:03:45.499, 100, 343.79, 66
2025/07/30 15:03:46.541, 100, 351.70, 66
2025/07/30 15:03:47.585, 100, 350.59, 66
2025/07/30 15:03:48.629, 100, 350.44, 66
2025/07/30 15:03:49.669, 100, 345.59, 66
2025/07/30 15:03:50.713, 100, 349.98, 66
2025/07/30 15:03:51.763, 100, 350.97, 66
2025/07/30 15:03:52.806, 100, 350.51, 66
2025/07/30 15:03:53.870, 100, 354.23, 66
2025/07/30 15:03:54.914, 100, 350.32, 66
2025/07/30 15:03:55.981, 100, 349.50, 65
2025/07/30 15:03:57.004, 100, 350.24, 65
2025/07/30 15:03:58.047, 100, 342.20, 66
2025/07/30 15:03:59.089, 100, 350.98, 65
2025/07/30 15:04:00.135, 100, 351.15, 65
2025/07/30 15:04:01.176, 100, 350.80, 65
2025/07/30 15:04:02.233, 100, 348.45, 65
2025/07/30 15:04:03.275, 100, 349.78, 65
2025/07/30 15:04:04.316, 100, 350.30, 65
2025/07/30 15:04:05.359, 100, 350.28, 65
2025/07/30 15:04:06.422, 100, 353.85, 65
2025/07/30 15:04:07.466, 100, 350.51, 65
2025/07/30 15:04:08.528, 100, 349.56, 65
2025/07/30 15:04:09.588, 100, 349.61, 65
2025/07/30 15:04:10.631, 100, 343.04, 65
2025/07/30 15:04:11.695, 100, 350.21, 65
2025/07/30 15:04:12.738, 100, 349.20, 65
2025/07/30 15:04:13.781, 100, 349.68, 65
2025/07/30 15:04:14.840, 100, 348.59, 65
2025/07/30 15:04:15.900, 100, 349.69, 65
2025/07/30 15:04:16.968, 100, 350.29, 65
2025/07/30 15:04:18.030, 100, 349.48, 65
2025/07/30 15:04:19.074, 100, 355.09, 65
2025/07/30 15:04:20.121, 100, 348.62, 65
2025/07/30 15:04:21.162, 100, 349.89, 65
2025/07/30 15:04:22.186, 100, 350.38, 65
2025/07/30 15:04:23.250, 100, 342.77, 65
2025/07/30 15:04:24.312, 100, 348.77, 65
2025/07/30 15:04:25.352, 100, 349.21, 65
2025/07/30 15:04:26.377, 100, 348.93, 60
2025/07/30 15:04:27.439, 100, 346.13, 65
2025/07/30 15:04:28.461, 100, 350.50, 65
2025/07/30 15:04:29.500, 100, 349.98, 65
2025/07/30 15:04:30.542, 100, 350.88, 58
2025/07/30 15:04:31.596, 100, 356.21, 65
2025/07/30 15:04:32.637, 100, 349.79, 65
2025/07/30 15:04:33.676, 100, 350.05, 65
2025/07/30 15:04:34.717, 100, 336.96, 65
2025/07/30 15:04:35.776, 100, 339.96, 65
2025/07/30 15:04:36.838, 100, 351.71, 65
2025/07/30 15:04:37.882, 100, 350.84, 65
2025/07/30 15:04:38.925, 100, 341.33, 65
2025/07/30 15:04:39.970, 100, 354.77, 65
2025/07/30 15:04:41.014, 100, 350.79, 65
2025/07/30 15:04:42.076, 100, 351.16, 65
2025/07/30 15:04:43.116, 100, 347.47, 65
2025/07/30 15:04:44.156, 100, 350.09, 65
2025/07/30 15:04:45.216, 100, 350.57, 65
2025/07/30 15:04:46.262, 100, 350.69, 65
2025/07/30 15:04:47.306, 100, 355.10, 65
2025/07/30 15:04:48.349, 100, 350.80, 65
2025/07/30 15:04:49.412, 100, 351.17, 65
2025/07/30 15:04:50.452, 100, 351.36, 65
2025/07/30 15:04:51.493, 100, 350.30, 65
2025/07/30 15:04:52.532, 100, 350.53, 65
2025/07/30 15:04:53.574, 100, 351.12, 65
2025/07/30 15:04:54.601, 100, 350.69, 65
2025/07/30 15:04:55.644, 100, 341.58, 65
2025/07/30 15:04:56.689, 100, 350.53, 65
2025/07/30 15:04:57.750, 100, 351.17, 65
2025/07/30 15:04:58.793, 100, 350.83, 65
2025/07/30 15:04:59.834, 100, 347.20, 65
2025/07/30 15:05:00.879, 100, 351.64, 65
2025/07/30 15:05:01.965, 100, 351.94, 65
2025/07/30 15:05:03.005, 100, 349.98, 65
2025/07/30 15:05:04.069, 100, 359.76, 65
2025/07/30 15:05:05.114, 100, 351.53, 65
2025/07/30 15:05:06.182, 100, 350.15, 65
2025/07/30 15:05:07.226, 100, 350.79, 65
2025/07/30 15:05:08.269, 100, 352.96, 65
2025/07/30 15:05:09.332, 100, 348.80, 65
2025/07/30 15:05:10.372, 100, 349.92, 65
2025/07/30 15:05:11.412, 100, 349.35, 65
2025/07/30 15:05:12.454, 100, 352.94, 65
2025/07/30 15:05:13.498, 100, 348.78, 65
2025/07/30 15:05:14.541, 100, 350.38, 65
2025/07/30 15:05:15.602, 100, 350.22, 65
2025/07/30 15:05:16.651, 100, 348.08, 65
2025/07/30 15:05:17.693, 100, 350.11, 65
2025/07/30 15:05:18.758, 100, 350.14, 65
2025/07/30 15:05:19.801, 100, 350.86, 65
2025/07/30 15:05:20.840, 100, 352.05, 65
2025/07/30 15:05:21.883, 100, 348.96, 65
2025/07/30 15:05:22.926, 100, 350.38, 64
2025/07/30 15:05:23.969, 100, 350.01, 64
2025/07/30 15:05:25.019, 100, 356.36, 65
2025/07/30 15:05:26.060, 100, 350.16, 65
2025/07/30 15:05:27.083, 100, 350.27, 65
2025/07/30 15:05:28.124, 100, 349.22, 64
2025/07/30 15:05:29.167, 100, 344.66, 64
2025/07/30 15:05:30.208, 100, 350.03, 64
2025/07/30 15:05:31.249, 100, 349.46, 64
2025/07/30 15:05:32.294, 100, 349.92, 64
2025/07/30 15:05:33.341, 100, 341.65, 64
2025/07/30 15:05:34.381, 100, 348.56, 64
2025/07/30 15:05:35.424, 100, 349.63, 64
2025/07/30 15:05:36.466, 100, 350.56, 64
2025/07/30 15:05:37.511, 100, 346.76, 64
2025/07/30 15:05:38.554, 100, 348.91, 64
2025/07/30 15:05:39.599, 100, 350.18, 64
2025/07/30 15:05:40.640, 100, 349.57, 64
2025/07/30 15:05:41.680, 100, 348.00, 64
2025/07/30 15:05:42.741, 100, 349.55, 64
2025/07/30 15:05:43.810, 100, 350.23, 64
2025/07/30 15:05:44.875, 100, 355.93, 65
2025/07/30 15:05:45.922, 100, 359.04, 64
2025/07/30 15:05:46.990, 100, 349.59, 64
2025/07/30 15:05:48.034, 100, 350.05, 64
2025/07/30 15:05:49.098, 100, 349.26, 64
2025/07/30 15:05:50.163, 100, 351.85, 64
2025/07/30 15:05:51.229, 100, 350.75, 65
2025/07/30 15:05:52.274, 100, 350.18, 65
2025/07/30 15:05:53.317, 100, 340.61, 65
2025/07/30 15:05:54.356, 100, 352.07, 65
2025/07/30 15:05:55.397, 100, 351.18, 65
2025/07/30 15:05:56.436, 100, 350.84, 65
2025/07/30 15:05:57.496, 100, 344.52, 65
2025/07/30 15:05:58.537, 100, 351.14, 65
2025/07/30 15:05:59.601, 100, 351.21, 65
2025/07/30 15:06:00.644, 100, 350.84, 65
2025/07/30 15:06:01.686, 100, 348.27, 65
2025/07/30 15:06:02.729, 100, 351.32, 65
2025/07/30 15:06:03.768, 100, 350.20, 65
2025/07/30 15:06:04.821, 100, 350.95, 65
2025/07/30 15:06:05.865, 100, 359.11, 65
2025/07/30 15:06:06.904, 100, 351.38, 65
2025/07/30 15:06:07.944, 100, 352.08, 65
2025/07/30 15:06:08.988, 100, 350.51, 65
2025/07/30 15:06:10.029, 100, 359.49, 65
2025/07/30 15:06:11.074, 100, 351.54, 65
2025/07/30 15:06:12.118, 100, 350.33, 65
2025/07/30 15:06:13.144, 100, 350.44, 65
2025/07/30 15:06:14.211, 100, 341.93, 65
2025/07/30 15:06:15.254, 100, 351.42, 65
2025/07/30 15:06:16.298, 100, 351.42, 65
2025/07/30 15:06:17.362, 100, 349.46, 65
2025/07/30 15:06:18.425, 100, 341.45, 64
2025/07/30 15:06:19.468, 100, 348.96, 64
2025/07/30 15:06:20.491, 100, 349.54, 64
2025/07/30 15:06:21.533, 100, 350.29, 64
2025/07/30 15:06:22.576, 100, 349.58, 64
2025/07/30 15:06:23.641, 100, 348.85, 64
2025/07/30 15:06:24.684, 100, 349.55, 64
2025/07/30 15:06:25.725, 100, 349.07, 64
2025/07/30 15:06:26.790, 100, 352.99, 64
2025/07/30 15:06:27.833, 100, 348.78, 64
2025/07/30 15:06:28.877, 100, 349.75, 64
2025/07/30 15:06:29.920, 100, 350.07, 64
2025/07/30 15:06:30.981, 100, 356.64, 64
2025/07/30 15:06:32.021, 100, 349.98, 64
2025/07/30 15:06:33.060, 100, 349.84, 64
2025/07/30 15:06:34.121, 100, 348.89, 64
2025/07/30 15:06:35.145, 100, 351.07, 64
2025/07/30 15:06:36.185, 100, 349.50, 64
2025/07/30 15:06:37.229, 100, 349.22, 64
2025/07/30 15:06:38.274, 100, 349.83, 64
2025/07/30 15:06:39.318, 100, 341.69, 64
2025/07/30 15:06:40.362, 100, 348.25, 64
2025/07/30 15:06:41.406, 100, 349.43, 64
2025/07/30 15:06:42.449, 100, 349.44, 58
2025/07/30 15:06:43.473, 100, 343.02, 64
2025/07/30 15:06:44.516, 100, 350.42, 64
2025/07/30 15:06:45.557, 100, 349.85, 64
2025/07/30 15:06:46.625, 100, 339.28, 64
2025/07/30 15:06:47.690, 100, 357.77, 64
2025/07/30 15:06:48.753, 100, 350.88, 64
2025/07/30 15:06:49.819, 100, 349.81, 65
2025/07/30 15:06:50.882, 100, 352.67, 65
2025/07/30 15:06:51.946, 100, 352.08, 65
2025/07/30 15:06:52.996, 100, 350.88, 65
2025/07/30 15:06:54.058, 100, 350.18, 65
2025/07/30 15:06:55.101, 100, 356.07, 64
2025/07/30 15:06:56.164, 100, 353.18, 64
2025/07/30 15:06:57.205, 100, 349.35, 64
2025/07/30 15:06:58.250, 100, 350.62, 65
2025/07/30 15:06:59.275, 100, 347.36, 64
2025/07/30 15:07:00.317, 100, 351.67, 65
2025/07/30 15:07:01.360, 100, 351.39, 65
2025/07/30 15:07:02.405, 100, 350.29, 65
2025/07/30 15:07:03.450, 100, 341.59, 65
2025/07/30 15:07:04.513, 100, 350.38, 65
2025/07/30 15:07:05.558, 100, 351.10, 65
2025/07/30 15:07:06.624, 100, 350.51, 64
2025/07/30 15:07:07.666, 100, 343.93, 65
2025/07/30 15:07:08.710, 100, 351.58, 65
2025/07/30 15:07:09.735, 100, 349.64, 65
2025/07/30 15:07:10.802, 100, 350.16, 64
2025/07/30 15:07:11.847, 100, 348.46, 64
2025/07/30 15:07:12.874, 100, 348.85, 64
2025/07/30 15:07:13.921, 100, 350.14, 64
2025/07/30 15:07:14.966, 100, 350.38, 64
2025/07/30 15:07:16.028, 100, 350.40, 64
2025/07/30 15:07:17.094, 100, 351.01, 64
2025/07/30 15:07:18.157, 100, 349.17, 64
2025/07/30 15:07:19.202, 100, 349.55, 64
2025/07/30 15:07:20.226, 100, 359.23, 64
2025/07/30 15:07:21.289, 100, 350.49, 64
2025/07/30 15:07:22.333, 100, 349.33, 64
2025/07/30 15:07:23.377, 100, 349.13, 64
2025/07/30 15:07:24.401, 100, 345.57, 64
2025/07/30 15:07:25.441, 100, 349.39, 64
2025/07/30 15:07:26.466, 100, 349.29, 64
2025/07/30 15:07:27.531, 100, 348.89, 64
2025/07/30 15:07:28.555, 100, 345.29, 64
2025/07/30 15:07:29.622, 100, 348.98, 64
2025/07/30 15:07:30.690, 100, 349.98, 64
2025/07/30 15:07:31.716, 100, 349.72, 64
2025/07/30 15:07:32.759, 100, 338.99, 64
2025/07/30 15:07:33.784, 100, 349.93, 64
2025/07/30 15:07:34.830, 100, 349.94, 64
2025/07/30 15:07:35.898, 100, 348.50, 64
2025/07/30 15:07:36.962, 100, 345.25, 64
2025/07/30 15:07:38.004, 100, 349.85, 64
2025/07/30 15:07:39.027, 100, 348.47, 64
2025/07/30 15:07:40.069, 100, 349.00, 64
2025/07/30 15:07:41.116, 100, 355.71, 64
2025/07/30 15:07:42.157, 100, 349.54, 64
2025/07/30 15:07:43.196, 100, 348.85, 64
2025/07/30 15:07:44.236, 100, 349.59, 64
2025/07/30 15:07:45.296, 100, 356.60, 64
2025/07/30 15:07:46.336, 100, 347.82, 64
2025/07/30 15:07:47.396, 100, 349.63, 64
2025/07/30 15:07:48.438, 100, 342.45, 63
2025/07/30 15:07:49.481, 100, 346.30, 64
2025/07/30 15:07:50.525, 100, 350.31, 64
2025/07/30 15:07:51.572, 100, 348.93, 64
2025/07/30 15:07:52.596, 100, 337.95, 65
2025/07/30 15:07:53.620, 100, 341.46, 64
2025/07/30 15:07:54.661, 100, 348.14, 64
2025/07/30 15:07:55.700, 100, 349.48, 64
2025/07/30 15:07:56.740, 100, 340.33, 65
2025/07/30 15:07:57.782, 100, 355.26, 64
2025/07/30 15:07:58.844, 100, 350.51, 64
2025/07/30 15:07:59.905, 100, 350.29, 65
2025/07/30 15:08:00.968, 100, 342.31, 64
2025/07/30 15:08:02.009, 100, 351.94, 64
2025/07/30 15:08:03.075, 100, 351.54, 65
2025/07/30 15:08:04.116, 100, 350.07, 65
2025/07/30 15:08:05.157, 100, 350.30, 65
2025/07/30 15:08:06.201, 100, 351.21, 65
2025/07/30 15:08:07.240, 100, 351.25, 65
2025/07/30 15:08:08.280, 100, 350.53, 65
2025/07/30 15:08:09.324, 100, 357.43, 65
2025/07/30 15:08:10.351, 100, 350.98, 64
2025/07/30 15:08:11.393, 100, 350.69, 65
2025/07/30 15:08:12.462, 100, 351.41, 65
2025/07/30 15:08:13.525, 100, 353.74, 65
2025/07/30 15:08:14.568, 100, 351.23, 65
2025/07/30 15:08:15.593, 100, 350.42, 65
2025/07/30 15:08:16.633, 100, 350.24, 65
2025/07/30 15:08:17.677, 100, 342.39, 65
2025/07/30 15:08:18.742, 100, 350.59, 65
2025/07/30 15:08:19.787, 100, 350.43, 65
2025/07/30 15:08:20.830, 100, 349.92, 65
2025/07/30 15:08:21.872, 100, 344.11, 65
2025/07/30 15:08:22.896, 100, 351.73, 65
2025/07/30 15:08:23.937, 100, 349.00, 65
2025/07/30 15:08:24.981, 100, 350.23, 65
2025/07/30 15:08:26.025, 100, 347.84, 65
2025/07/30 15:08:27.068, 100, 349.39, 64
2025/07/30 15:08:28.108, 100, 351.17, 64
2025/07/30 15:08:29.148, 100, 350.29, 64
2025/07/30 15:08:30.190, 100, 350.44, 65
2025/07/30 15:08:31.234, 100, 349.74, 65
2025/07/30 15:08:32.277, 100, 350.68, 64
2025/07/30 15:08:33.346, 100, 349.77, 64
2025/07/30 15:08:34.388, 100, 360.47, 65
2025/07/30 15:08:35.444, 100, 351.46, 64
2025/07/30 15:08:36.485, 100, 349.94, 64
2025/07/30 15:08:37.528, 100, 348.80, 64
2025/07/30 15:08:38.568, 100, 354.59, 64
2025/07/30 15:08:39.608, 100, 348.95, 64
2025/07/30 15:08:40.650, 100, 350.01, 64
2025/07/30 15:08:41.693, 100, 350.31, 64
2025/07/30 15:08:42.741, 100, 349.41, 64
2025/07/30 15:08:43.781, 100, 350.06, 64
2025/07/30 15:08:44.824, 100, 349.31, 64
2025/07/30 15:08:45.864, 100, 349.61, 64
2025/07/30 15:08:46.904, 100, 344.10, 64
2025/07/30 15:08:47.964, 100, 348.41, 64
2025/07/30 15:08:48.987, 100, 348.91, 64
2025/07/30 15:08:50.034, 100, 350.62, 64
2025/07/30 15:08:51.097, 100, 348.94, 64
2025/07/30 15:08:52.137, 100, 348.26, 64
2025/07/30 15:08:53.161, 100, 348.93, 64
2025/07/30 15:08:54.201, 100, 349.71, 60
2025/07/30 15:08:55.266, 100, 350.08, 64
2025/07/30 15:08:56.331, 100, 349.00, 64
2025/07/30 15:08:57.378, 100, 350.13, 64
2025/07/30 15:08:58.421, 100, 353.90, 64
2025/07/30 15:08:59.465, 100, 357.79, 64
2025/07/30 15:09:00.528, 100, 350.90, 64
2025/07/30 15:09:01.590, 100, 349.13, 64
2025/07/30 15:09:02.634, 100, 349.40, 64
2025/07/30 15:09:03.678, 100, 354.13, 64
2025/07/30 15:09:04.734, 100, 349.48, 64
2025/07/30 15:09:05.781, 100, 350.70, 64
2025/07/30 15:09:06.822, 100, 348.71, 65
2025/07/30 15:09:07.865, 100, 351.03, 65
2025/07/30 15:09:08.909, 100, 349.94, 65
2025/07/30 15:09:09.953, 100, 350.75, 65
2025/07/30 15:09:10.998, 100, 340.53, 65
2025/07/30 15:09:12.062, 100, 350.66, 65
2025/07/30 15:09:13.129, 100, 350.77, 65
2025/07/30 15:09:14.174, 100, 351.14, 65
2025/07/30 15:09:15.236, 100, 347.25, 65
2025/07/30 15:09:16.278, 100, 350.73, 65
2025/07/30 15:09:17.340, 100, 351.19, 65
