timestamp, utilization.gpu [%], power.draw [W], temperature.gpu [C]
2025/07/30 14:43:38.663, 100, 354.83, 69
2025/07/30 14:43:39.691, 100, 355.10, 69
2025/07/30 14:43:40.735, 100, 348.59, 69
2025/07/30 14:43:41.777, 100, 348.90, 69
2025/07/30 14:43:42.818, 100, 338.22, 70
2025/07/30 14:43:43.843, 100, 339.27, 69
2025/07/30 14:43:44.885, 100, 350.41, 69
2025/07/30 14:43:45.931, 100, 349.90, 69
2025/07/30 14:43:46.972, 100, 338.92, 69
2025/07/30 14:43:47.993, 100, 352.88, 69
2025/07/30 14:43:49.031, 100, 349.09, 69
2025/07/30 14:43:50.075, 100, 350.06, 69
2025/07/30 14:43:51.138, 100, 338.85, 69
2025/07/30 14:43:52.203, 100, 349.61, 69
2025/07/30 14:43:53.244, 100, 350.56, 69
2025/07/30 14:43:54.284, 100, 349.55, 69
2025/07/30 14:43:55.324, 100, 337.89, 69
2025/07/30 14:43:56.384, 100, 350.97, 69
2025/07/30 14:43:57.427, 100, 349.44, 69
2025/07/30 14:43:58.469, 100, 350.41, 69
2025/07/30 14:43:59.510, 100, 341.89, 69
2025/07/30 14:44:00.561, 100, 351.50, 69
2025/07/30 14:44:01.600, 100, 349.03, 69
2025/07/30 14:44:02.660, 100, 350.19, 69
2025/07/30 14:44:03.702, 100, 345.23, 69
2025/07/30 14:44:04.745, 100, 351.59, 69
2025/07/30 14:44:05.768, 100, 350.76, 69
2025/07/30 14:44:06.809, 100, 351.96, 69
2025/07/30 14:44:07.848, 100, 338.81, 69
2025/07/30 14:44:08.892, 100, 351.80, 69
2025/07/30 14:44:09.932, 100, 352.07, 68
2025/07/30 14:44:10.992, 100, 350.19, 68
2025/07/30 14:44:12.052, 100, 341.26, 68
2025/07/30 14:44:13.093, 100, 351.37, 68
2025/07/30 14:44:14.136, 100, 349.90, 68
2025/07/30 14:44:15.176, 100, 351.15, 68
2025/07/30 14:44:16.216, 100, 348.51, 68
2025/07/30 14:44:17.256, 100, 351.15, 68
2025/07/30 14:44:18.295, 100, 351.83, 68
2025/07/30 14:44:19.336, 100, 350.43, 68
2025/07/30 14:44:20.396, 100, 355.99, 68
2025/07/30 14:44:21.439, 100, 351.69, 68
2025/07/30 14:44:22.481, 100, 349.95, 68
2025/07/30 14:44:23.550, 100, 352.40, 68
2025/07/30 14:44:24.617, 100, 353.92, 68
2025/07/30 14:44:25.680, 100, 352.59, 68
2025/07/30 14:44:26.741, 100, 351.72, 68
2025/07/30 14:44:27.780, 100, 349.73, 68
2025/07/30 14:44:28.840, 100, 347.88, 68
2025/07/30 14:44:29.881, 100, 350.39, 68
2025/07/30 14:44:30.946, 100, 349.38, 67
2025/07/30 14:44:31.975, 100, 349.97, 67
2025/07/30 14:44:33.016, 100, 343.58, 68
2025/07/30 14:44:34.056, 100, 349.80, 67
2025/07/30 14:44:35.100, 100, 349.40, 67
2025/07/30 14:44:36.160, 100, 349.97, 67
2025/07/30 14:44:37.201, 100, 352.79, 68
2025/07/30 14:44:38.242, 100, 350.87, 67
2025/07/30 14:44:39.286, 100, 350.28, 67
2025/07/30 14:44:40.329, 100, 350.19, 67
2025/07/30 14:44:41.388, 100, 351.61, 67
2025/07/30 14:44:42.448, 100, 352.06, 67
2025/07/30 14:44:43.488, 100, 350.41, 67
2025/07/30 14:44:44.528, 100, 350.04, 67
2025/07/30 14:44:45.570, 100, 346.44, 67
2025/07/30 14:44:46.613, 100, 349.88, 67
2025/07/30 14:44:47.660, 100, 350.19, 67
2025/07/30 14:44:48.701, 100, 351.15, 67
2025/07/30 14:44:49.744, 100, 350.30, 67
2025/07/30 14:44:50.785, 100, 350.13, 67
2025/07/30 14:44:51.827, 100, 349.39, 67
2025/07/30 14:44:52.868, 100, 350.49, 66
2025/07/30 14:44:53.910, 100, 348.22, 67
2025/07/30 14:44:54.952, 100, 350.14, 67
2025/07/30 14:44:55.995, 100, 350.32, 66
2025/07/30 14:44:57.056, 100, 350.43, 66
2025/07/30 14:44:58.121, 100, 344.21, 67
2025/07/30 14:44:59.165, 100, 350.44, 67
2025/07/30 14:45:00.238, 100, 349.66, 66
2025/07/30 14:45:01.303, 100, 349.19, 66
2025/07/30 14:45:02.367, 100, 356.59, 66
2025/07/30 14:45:03.409, 100, 349.56, 66
2025/07/30 14:45:04.470, 100, 349.63, 66
2025/07/30 14:45:05.534, 100, 349.12, 66
2025/07/30 14:45:06.582, 100, 344.79, 66
2025/07/30 14:45:07.627, 100, 350.50, 66
2025/07/30 14:45:08.671, 100, 349.73, 66
2025/07/30 14:45:09.715, 100, 349.61, 66
2025/07/30 14:45:10.759, 100, 355.69, 66
2025/07/30 14:45:11.800, 100, 350.93, 66
2025/07/30 14:45:12.862, 100, 349.58, 66
2025/07/30 14:45:13.926, 100, 349.62, 66
2025/07/30 14:45:14.974, 100, 342.14, 66
2025/07/30 14:45:16.038, 100, 349.74, 66
2025/07/30 14:45:17.082, 100, 349.82, 66
2025/07/30 14:45:18.107, 100, 349.84, 66
2025/07/30 14:45:19.150, 100, 362.77, 66
2025/07/30 14:45:20.197, 100, 350.39, 66
2025/07/30 14:45:21.242, 100, 350.14, 66
2025/07/30 14:45:22.286, 100, 349.82, 65
2025/07/30 14:45:23.329, 100, 346.35, 65
2025/07/30 14:45:24.378, 100, 349.46, 65
2025/07/30 14:45:25.422, 100, 349.21, 65
2025/07/30 14:45:26.466, 100, 349.28, 65
2025/07/30 14:45:27.509, 100, 352.11, 65
2025/07/30 14:45:28.554, 100, 349.45, 65
2025/07/30 14:45:29.598, 100, 349.16, 65
2025/07/30 14:45:30.663, 100, 349.58, 65
2025/07/30 14:45:31.711, 100, 339.48, 65
2025/07/30 14:45:32.755, 100, 349.24, 65
2025/07/30 14:45:33.818, 100, 349.55, 65
2025/07/30 14:45:34.883, 100, 346.18, 59
2025/07/30 14:45:35.947, 100, 363.22, 65
2025/07/30 14:45:37.014, 100, 350.06, 65
2025/07/30 14:45:38.081, 100, 350.15, 65
2025/07/30 14:45:39.125, 100, 344.08, 65
2025/07/30 14:45:40.166, 100, 352.21, 65
2025/07/30 14:45:41.191, 100, 350.02, 65
2025/07/30 14:45:42.233, 100, 350.69, 65
2025/07/30 14:45:43.273, 100, 341.57, 65
2025/07/30 14:45:44.313, 100, 358.83, 65
2025/07/30 14:45:45.358, 100, 350.23, 65
2025/07/30 14:45:46.383, 100, 349.58, 65
2025/07/30 14:45:47.427, 100, 354.82, 65
2025/07/30 14:45:48.470, 100, 352.81, 65
2025/07/30 14:45:49.534, 100, 350.32, 65
2025/07/30 14:45:50.579, 100, 351.42, 65
2025/07/30 14:45:51.623, 100, 341.68, 65
2025/07/30 14:45:52.685, 100, 351.80, 65
2025/07/30 14:45:53.730, 100, 351.72, 65
2025/07/30 14:45:54.794, 100, 351.43, 65
2025/07/30 14:45:55.819, 100, 342.59, 65
2025/07/30 14:45:56.882, 100, 352.34, 65
2025/07/30 14:45:57.925, 100, 350.91, 65
2025/07/30 14:45:58.988, 100, 350.75, 65
2025/07/30 14:46:00.029, 100, 355.22, 65
2025/07/30 14:46:01.093, 100, 353.19, 65
2025/07/30 14:46:02.146, 100, 351.73, 65
2025/07/30 14:46:03.192, 100, 350.89, 65
2025/07/30 14:46:04.236, 100, 357.39, 65
2025/07/30 14:46:05.278, 100, 351.67, 65
2025/07/30 14:46:06.323, 100, 350.86, 65
2025/07/30 14:46:07.366, 100, 351.33, 65
2025/07/30 14:46:08.390, 100, 342.25, 65
2025/07/30 14:46:09.414, 100, 351.87, 65
2025/07/30 14:46:10.461, 100, 351.22, 65
2025/07/30 14:46:11.502, 100, 350.75, 65
2025/07/30 14:46:12.546, 100, 346.95, 65
2025/07/30 14:46:13.590, 100, 351.60, 65
2025/07/30 14:46:14.612, 100, 351.30, 65
2025/07/30 14:46:15.652, 100, 350.09, 65
2025/07/30 14:46:16.696, 100, 359.43, 65
2025/07/30 14:46:17.738, 100, 351.23, 65
2025/07/30 14:46:18.805, 100, 350.53, 65
2025/07/30 14:46:19.845, 100, 350.21, 65
2025/07/30 14:46:20.891, 100, 342.99, 65
2025/07/30 14:46:21.959, 100, 349.99, 65
2025/07/30 14:46:23.022, 100, 349.88, 65
2025/07/30 14:46:24.086, 100, 349.69, 65
2025/07/30 14:46:25.151, 100, 345.47, 65
2025/07/30 14:46:26.195, 100, 350.27, 65
2025/07/30 14:46:27.238, 100, 350.80, 65
2025/07/30 14:46:28.285, 100, 350.51, 65
2025/07/30 14:46:29.325, 100, 347.83, 65
2025/07/30 14:46:30.365, 100, 350.42, 64
2025/07/30 14:46:31.409, 100, 350.50, 64
2025/07/30 14:46:32.433, 100, 349.50, 64
2025/07/30 14:46:33.474, 100, 358.92, 65
2025/07/30 14:46:34.539, 100, 348.85, 64
2025/07/30 14:46:35.582, 100, 349.52, 64
2025/07/30 14:46:36.626, 100, 350.31, 64
2025/07/30 14:46:37.670, 100, 339.86, 64
2025/07/30 14:46:38.694, 100, 349.33, 64
2025/07/30 14:46:39.738, 100, 350.20, 64
2025/07/30 14:46:40.800, 100, 348.87, 64
2025/07/30 14:46:41.842, 100, 342.51, 64
2025/07/30 14:46:42.886, 100, 349.04, 64
2025/07/30 14:46:43.951, 100, 350.23, 64
2025/07/30 14:46:44.994, 100, 348.67, 60
2025/07/30 14:46:46.038, 100, 343.80, 64
2025/07/30 14:46:47.102, 100, 349.30, 64
2025/07/30 14:46:48.146, 100, 350.22, 64
2025/07/30 14:46:49.209, 100, 355.33, 64
2025/07/30 14:46:50.253, 100, 357.41, 64
2025/07/30 14:46:51.293, 100, 350.70, 64
2025/07/30 14:46:52.334, 100, 349.26, 64
2025/07/30 14:46:53.358, 100, 353.78, 64
2025/07/30 14:46:54.402, 100, 356.27, 64
2025/07/30 14:46:55.447, 100, 350.08, 64
2025/07/30 14:46:56.494, 100, 349.21, 64
2025/07/30 14:46:57.539, 100, 340.63, 64
2025/07/30 14:46:58.582, 100, 351.23, 64
2025/07/30 14:46:59.626, 100, 349.46, 64
2025/07/30 14:47:00.651, 100, 351.34, 64
2025/07/30 14:47:01.676, 100, 339.39, 64
2025/07/30 14:47:02.718, 100, 351.45, 64
2025/07/30 14:47:03.785, 100, 350.53, 64
2025/07/30 14:47:04.829, 100, 350.97, 64
2025/07/30 14:47:05.869, 100, 342.69, 64
2025/07/30 14:47:06.910, 100, 352.38, 64
2025/07/30 14:47:07.934, 100, 350.12, 64
2025/07/30 14:47:08.983, 100, 350.22, 64
2025/07/30 14:47:10.045, 100, 349.42, 64
2025/07/30 14:47:11.090, 100, 350.64, 64
2025/07/30 14:47:12.133, 100, 350.68, 64
2025/07/30 14:47:13.157, 100, 350.92, 64
2025/07/30 14:47:14.216, 100, 358.11, 64
2025/07/30 14:47:15.240, 100, 350.95, 64
2025/07/30 14:47:16.264, 100, 351.69, 64
2025/07/30 14:47:17.288, 100, 350.62, 64
2025/07/30 14:47:18.329, 100, 357.71, 64
2025/07/30 14:47:19.369, 100, 352.43, 64
2025/07/30 14:47:20.409, 100, 351.58, 64
2025/07/30 14:47:21.448, 100, 350.70, 64
2025/07/30 14:47:22.510, 100, 341.64, 64
2025/07/30 14:47:23.552, 100, 350.05, 64
2025/07/30 14:47:24.593, 100, 350.55, 64
2025/07/30 14:47:25.633, 100, 351.49, 64
2025/07/30 14:47:26.673, 100, 342.79, 65
2025/07/30 14:47:27.721, 100, 352.02, 64
2025/07/30 14:47:28.762, 100, 351.21, 64
2025/07/30 14:47:29.804, 100, 350.40, 64
2025/07/30 14:47:30.844, 100, 347.26, 64
2025/07/30 14:47:31.887, 100, 350.86, 64
2025/07/30 14:47:32.914, 100, 349.92, 64
2025/07/30 14:47:33.959, 100, 349.92, 64
2025/07/30 14:47:35.002, 100, 350.74, 64
2025/07/30 14:47:36.045, 100, 349.83, 64
2025/07/30 14:47:37.110, 100, 349.29, 64
2025/07/30 14:47:38.178, 100, 351.05, 64
2025/07/30 14:47:39.242, 100, 352.08, 64
2025/07/30 14:47:40.267, 100, 350.48, 64
2025/07/30 14:47:41.329, 100, 351.01, 64
2025/07/30 14:47:42.373, 100, 349.15, 64
2025/07/30 14:47:43.418, 100, 358.90, 64
2025/07/30 14:47:44.481, 100, 351.45, 64
2025/07/30 14:47:45.549, 100, 347.93, 64
2025/07/30 14:47:46.616, 100, 349.28, 64
2025/07/30 14:47:47.662, 100, 354.08, 64
2025/07/30 14:47:48.706, 100, 350.27, 64
2025/07/30 14:47:49.730, 100, 349.15, 64
2025/07/30 14:47:50.756, 100, 350.64, 64
2025/07/30 14:47:51.817, 100, 349.89, 64
2025/07/30 14:47:52.841, 100, 349.92, 64
2025/07/30 14:47:53.902, 100, 349.81, 64
2025/07/30 14:47:54.945, 100, 350.05, 59
2025/07/30 14:47:55.988, 100, 344.98, 64
2025/07/30 14:47:57.030, 100, 349.15, 64
2025/07/30 14:47:58.074, 100, 349.33, 64
2025/07/30 14:47:59.118, 100, 336.10, 61
2025/07/30 14:48:00.161, 100, 340.57, 64
2025/07/30 14:48:01.186, 100, 349.70, 64
2025/07/30 14:48:02.249, 100, 351.12, 64
2025/07/30 14:48:03.309, 100, 343.08, 63
2025/07/30 14:48:04.336, 100, 354.99, 64
2025/07/30 14:48:05.381, 100, 350.11, 64
2025/07/30 14:48:06.406, 100, 349.76, 64
2025/07/30 14:48:07.450, 100, 348.30, 64
2025/07/30 14:48:08.494, 100, 354.83, 64
2025/07/30 14:48:09.541, 100, 348.14, 64
2025/07/30 14:48:10.585, 100, 350.07, 64
2025/07/30 14:48:11.630, 100, 356.39, 64
2025/07/30 14:48:12.675, 100, 351.71, 64
2025/07/30 14:48:13.718, 100, 351.36, 64
2025/07/30 14:48:14.762, 100, 349.81, 64
2025/07/30 14:48:15.826, 100, 354.76, 64
2025/07/30 14:48:16.890, 100, 353.84, 64
2025/07/30 14:48:17.958, 100, 350.14, 64
2025/07/30 14:48:19.003, 100, 351.51, 64
2025/07/30 14:48:20.028, 100, 351.45, 64
2025/07/30 14:48:21.069, 100, 351.60, 64
2025/07/30 14:48:22.109, 100, 351.49, 64
2025/07/30 14:48:23.174, 100, 351.12, 64
2025/07/30 14:48:24.218, 100, 353.08, 64
2025/07/30 14:48:25.243, 100, 351.38, 64
2025/07/30 14:48:26.284, 100, 349.24, 64
2025/07/30 14:48:27.323, 100, 350.79, 64
2025/07/30 14:48:28.363, 100, 341.64, 64
2025/07/30 14:48:29.404, 100, 350.75, 64
2025/07/30 14:48:30.464, 100, 352.24, 64
2025/07/30 14:48:31.504, 100, 350.42, 64
2025/07/30 14:48:32.545, 100, 341.22, 64
2025/07/30 14:48:33.589, 100, 351.14, 64
2025/07/30 14:48:34.614, 100, 350.73, 64
2025/07/30 14:48:35.658, 100, 350.16, 64
2025/07/30 14:48:36.701, 100, 349.61, 64
2025/07/30 14:48:37.741, 100, 349.57, 64
2025/07/30 14:48:38.806, 100, 350.64, 64
2025/07/30 14:48:39.851, 100, 350.44, 64
2025/07/30 14:48:40.893, 100, 359.66, 64
2025/07/30 14:48:41.938, 100, 351.03, 64
2025/07/30 14:48:43.001, 100, 350.49, 64
2025/07/30 14:48:44.064, 100, 350.92, 64
2025/07/30 14:48:45.106, 100, 357.04, 64
2025/07/30 14:48:46.169, 100, 349.21, 64
2025/07/30 14:48:47.213, 100, 351.03, 64
2025/07/30 14:48:48.259, 100, 350.01, 64
2025/07/30 14:48:49.302, 100, 340.74, 64
2025/07/30 14:48:50.347, 100, 350.11, 64
2025/07/30 14:48:51.391, 100, 349.59, 64
2025/07/30 14:48:52.434, 100, 349.26, 64
2025/07/30 14:48:53.458, 100, 346.51, 64
2025/07/30 14:48:54.503, 100, 348.98, 64
2025/07/30 14:48:55.551, 100, 349.96, 64
2025/07/30 14:48:56.594, 100, 349.74, 64
2025/07/30 14:48:57.619, 100, 342.02, 64
2025/07/30 14:48:58.662, 100, 349.87, 64
2025/07/30 14:48:59.706, 100, 348.76, 64
2025/07/30 14:49:00.749, 100, 349.55, 64
2025/07/30 14:49:01.809, 100, 345.63, 64
2025/07/30 14:49:02.849, 100, 348.58, 64
2025/07/30 14:49:03.872, 100, 349.15, 64
2025/07/30 14:49:04.913, 100, 350.02, 64
2025/07/30 14:49:05.935, 100, 349.90, 64
2025/07/30 14:49:06.977, 100, 349.55, 64
2025/07/30 14:49:08.017, 100, 349.52, 64
2025/07/30 14:49:09.057, 100, 349.96, 61
2025/07/30 14:49:10.101, 100, 352.58, 64
2025/07/30 14:49:11.161, 100, 349.52, 64
2025/07/30 14:49:12.205, 100, 350.47, 64
2025/07/30 14:49:13.250, 100, 350.14, 63
2025/07/30 14:49:14.315, 100, 359.50, 64
2025/07/30 14:49:15.379, 100, 349.67, 64
2025/07/30 14:49:16.423, 100, 349.07, 64
2025/07/30 14:49:17.467, 100, 350.42, 63
2025/07/30 14:49:18.510, 100, 352.62, 64
2025/07/30 14:49:19.572, 100, 348.87, 64
2025/07/30 14:49:20.614, 100, 350.20, 64
2025/07/30 14:49:21.658, 100, 341.81, 64
2025/07/30 14:49:22.725, 100, 350.22, 64
2025/07/30 14:49:23.788, 100, 350.33, 64
2025/07/30 14:49:24.830, 100, 351.89, 64
2025/07/30 14:49:25.874, 100, 341.26, 64
2025/07/30 14:49:26.919, 100, 351.36, 64
2025/07/30 14:49:27.982, 100, 351.80, 64
2025/07/30 14:49:29.026, 100, 350.68, 64
2025/07/30 14:49:30.069, 100, 342.78, 64
2025/07/30 14:49:31.113, 100, 351.45, 64
2025/07/30 14:49:32.157, 100, 351.25, 64
2025/07/30 14:49:33.222, 100, 350.20, 64
2025/07/30 14:49:34.267, 100, 350.11, 64
2025/07/30 14:49:35.330, 100, 351.62, 64
2025/07/30 14:49:36.374, 100, 351.54, 64
2025/07/30 14:49:37.417, 100, 350.46, 64
2025/07/30 14:49:38.463, 100, 349.23, 64
2025/07/30 14:49:39.487, 100, 351.34, 64
2025/07/30 14:49:40.530, 100, 350.00, 64
2025/07/30 14:49:41.574, 100, 350.40, 64
2025/07/30 14:49:42.621, 100, 352.63, 64
2025/07/30 14:49:43.662, 100, 349.72, 64
2025/07/30 14:49:44.705, 100, 350.62, 64
2025/07/30 14:49:45.746, 100, 349.77, 64
2025/07/30 14:49:46.809, 100, 360.23, 64
2025/07/30 14:49:47.853, 89, 289.03, 54
